timestamp,original_power,smoothed,constrained_smooth_24hrs
2017-01-03T17:00:00+00:00,245.279129,98.53092135,114.2838433
2017-01-03T17:15:00+00:00,325.575615,98.53092135,115.0909036
2017-01-03T17:30:00+00:00,277.121918,98.53092135,116.5302302
2017-01-03T17:45:00+00:00,191.680698,98.53092135,118.3551913
2017-01-03T18:00:00+00:00,263.058464,98.53092135,118.9377195
2017-01-03T18:15:00+00:00,269.004372,98.53092135,119.1063665
2017-01-03T18:30:00+00:00,293.154381,98.53092135,120.2288708
2017-01-03T18:45:00+00:00,218.137413,98.53092135,120.81944
2017-01-03T19:00:00+00:00,74.453562,98.53092135,120.81944
2017-01-03T19:15:00+00:00,85.829672,98.53092135,120.81944
2017-01-03T19:30:00+00:00,279.567032,98.53092135,120.81944
2017-01-03T19:45:00+00:00,291.178047,98.53092135,120.81944
2017-01-03T20:00:00+00:00,121.123657,98.53092135,122.1033246
2017-01-03T20:15:00+00:00,133.954372,98.53092135,123.5580166
2017-01-03T20:30:00+00:00,187.808907,98.53092135,125.0839344
2017-01-03T20:45:00+00:00,291.645576,98.53092135,125.0839344
2017-01-03T21:00:00+00:00,197.950436,98.53092135,125.0839344
2017-01-03T21:15:00+00:00,76.890364,98.53092135,125.0839344
2017-01-03T21:30:00+00:00,71.448149,98.53092135,125.0839344
2017-01-03T21:45:00+00:00,66.903065,98.53092135,125.0839344
2017-01-03T22:00:00+00:00,63.065983,98.53092135,125.0839344
2017-01-03T22:15:00+00:00,46.26358,98.53092135,125.0839344
2017-01-03T22:30:00+00:00,34.229098,98.53092135,125.0839344
2017-01-03T22:45:00+00:00,34.904112,98.53092135,125.0839344
2017-01-03T23:00:00+00:00,30.30797,98.53092135,125.0839344
2017-01-03T23:15:00+00:00,21.466458,98.53092135,125.0839344
2017-01-03T23:30:00+00:00,19.386882,98.53092135,125.0839344
2017-01-03T23:45:00+00:00,17.250359,98.53092135,125.0839344
2017-01-04T00:00:00+00:00,16.896401,98.53092135,125.0839344
2017-01-04T00:15:00+00:00,17.22034,98.53092135,125.0839344
2017-01-04T00:30:00+00:00,16.950669,98.53092135,125.0839344
2017-01-04T00:45:00+00:00,16.750761,98.53092135,125.0839344
2017-01-04T01:00:00+00:00,15.874024,98.53092135,125.0839344
